Cell.Line,Cell.ID,Lot.Number,Treatment Start Date,Treatment,Time.Point,Replicate,Sub.experiment,Batch,Filename,WG.Plate,factor1,factor2,Iso.Order,Iso.Row,Iso.Col,RNAYield(ug),Label.Order,Label.Row,Label.Col,Sample
SEN,F,#1206197,11-07-2017,TGFb,0.5,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.0.5.SEN,TGFb.0.5.F,17,A,3,,42,B,6,TGFb_0.5_F_3
SEN,F,#1206197,11-07-2017,Control,1,3,3,15,GSS2375_WellData_p9.txt,9,Control.1.SEN,Control.1.F,21,E,3,,5,E,1,Control_1_F_3
SEN,F,#1206197,11-07-2017,Baseline,96,3,3,15,GSS2375_WellData_p9.txt,9,Baseline.96.SEN,Baseline.96.F,22,F,3,,39,G,5,Baseline_96_F_3
SEN,F,#1206197,11-07-2017,Baseline,0,3,3,15,GSS2375_WellData_p9.txt,9,Baseline.0.SEN,Baseline.0.F,27,C,4,,57,A,8,Baseline_0_F_3
SEN,F,#1206197,11-07-2017,TGFb,3,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.3.SEN,TGFb.3.F,31,G,4,,25,A,4,TGFb_3_F_3
SEN,F,#1206197,11-07-2017,TGFb,24,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.24.SEN,TGFb.24.F,34,B,5,,66,B,9,TGFb_24_F_3
SEN,F,#1206197,11-07-2017,TGFb,96,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.96.SEN,TGFb.96.F,39,G,5,,68,D,9,TGFb_96_F_3
SEN,F,#1206197,11-07-2017,Control,72,3,3,15,GSS2375_WellData_p9.txt,9,Control.72.SEN,Control.72.F,51,C,7,,1,A,1,Control_72_F_3
SEN,F,#1206197,11-07-2017,TGFb,8,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.8.SEN,TGFb.8.F,53,E,7,,27,C,4,TGFb_8_F_3
SEN,F,#1206197,11-07-2017,Control,0.5,3,3,15,GSS2375_WellData_p9.txt,9,Control.0.5.SEN,Control.0.5.F,56,H,7,,26,B,4,Control_0.5_F_3
SEN,F,#1206197,11-07-2017,Control,24,3,3,15,GSS2375_WellData_p9.txt,9,Control.24.SEN,Control.24.F,58,B,8,,54,F,7,Control_24_F_3
SEN,F,#1206197,11-07-2017,Control,3,3,3,15,GSS2375_WellData_p9.txt,9,Control.3.SEN,Control.3.F,61,E,8,,30,F,4,Control_3_F_3
SEN,F,#1206197,11-07-2017,Control,2,3,3,15,GSS2375_WellData_p9.txt,9,Control.2.SEN,Control.2.F,63,G,8,,10,B,2,Control_2_F_3
SEN,F,#1206197,11-07-2017,TGFb,4,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.4.SEN,TGFb.4.F,64,H,8,,23,G,3,TGFb_4_F_3
SEN,F,#1206197,11-07-2017,TGFb,2,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.2.SEN,TGFb.2.F,65,A,9,,64,H,8,TGFb_2_F_3
SEN,F,#1206197,11-07-2017,TGFb,72,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.72.SEN,TGFb.72.F,72,H,9,,63,G,8,TGFb_72_F_3
Adult,I,#200910-901,27-06-2017,Control,72,3,3,15,GSS2375_WellData_p9.txt,9,Control.72.Adult,Control.72.I,11,C,2,,21,E,3,Control_72_I_3
Adult,I,#200910-901,27-06-2017,Control,12,3,3,15,GSS2375_WellData_p9.txt,9,Control.12.Adult,Control.12.I,15,G,2,,51,C,7,Control_12_I_3
Adult,I,#200910-901,27-06-2017,Control,96,3,3,15,GSS2375_WellData_p9.txt,9,Control.96.Adult,Control.96.I,16,H,2,,40,H,5,Control_96_I_3
Adult,I,#200910-901,27-06-2017,Baseline,0,3,3,15,GSS2375_WellData_p9.txt,9,Baseline.0.Adult,Baseline.0.I,18,B,3,,46,F,6,Baseline_0_I_3
Adult,I,#200910-901,27-06-2017,TGFb,72,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.72.Adult,TGFb.72.I,19,C,3,,35,C,5,TGFb_72_I_3
Adult,I,#200910-901,27-06-2017,TGFb,96,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.96.Adult,TGFb.96.I,23,G,3,,45,E,6,TGFb_96_I_3
Adult,I,#200910-901,27-06-2017,TGFb,1,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.1.Adult,TGFb.1.I,26,B,4,,14,F,2,TGFb_1_I_3
Adult,I,#200910-901,27-06-2017,TGFb,2,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.2.Adult,TGFb.2.I,28,D,4,,59,C,8,TGFb_2_I_3
Adult,I,#200910-901,27-06-2017,Control,48,3,3,15,GSS2375_WellData_p9.txt,9,Control.48.Adult,Control.48.I,36,D,5,,58,B,8,Control_48_I_3
Adult,I,#200910-901,27-06-2017,TGFb,3,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.3.Adult,TGFb.3.I,37,E,5,,48,H,6,TGFb_3_I_3
Adult,I,#200910-901,27-06-2017,TGFb,4,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.4.Adult,TGFb.4.I,40,H,5,,43,C,6,TGFb_4_I_3
Adult,I,#200910-901,27-06-2017,TGFb,48,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.48.Adult,TGFb.48.I,43,C,6,,67,C,9,TGFb_48_I_3
Adult,I,#200910-901,27-06-2017,Control,2,3,3,15,GSS2375_WellData_p9.txt,9,Control.2.Adult,Control.2.I,44,D,6,,37,E,5,Control_2_I_3
Adult,I,#200910-901,27-06-2017,Control,1,3,3,15,GSS2375_WellData_p9.txt,9,Control.1.Adult,Control.1.I,45,E,6,,3,C,1,Control_1_I_3
Adult,I,#200910-901,27-06-2017,Control,0.5,3,3,15,GSS2375_WellData_p9.txt,9,Control.0.5.Adult,Control.0.5.I,46,F,6,,12,D,2,Control_0.5_I_3
Adult,I,#200910-901,27-06-2017,TGFb,0.5,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.0.5.Adult,TGFb.0.5.I,49,A,7,,61,E,8,TGFb_0.5_I_3
Adult,I,#200910-901,27-06-2017,Control,24,3,3,15,GSS2375_WellData_p9.txt,9,Control.24.Adult,Control.24.I,50,B,7,,29,E,4,Control_24_I_3
Adult,I,#200910-901,27-06-2017,Control,3,3,3,15,GSS2375_WellData_p9.txt,9,Control.3.Adult,Control.3.I,55,G,7,,49,A,7,Control_3_I_3
Adult,I,#200910-901,27-06-2017,Baseline,96,3,3,15,GSS2375_WellData_p9.txt,9,Baseline.96.Adult,Baseline.96.I,57,A,8,,18,B,3,Baseline_96_I_3
Adult,I,#200910-901,27-06-2017,TGFb,12,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.12.Adult,TGFb.12.I,59,C,8,,56,H,7,TGFb_12_I_3
Adult,I,#200910-901,27-06-2017,TGFb,8,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.8.Adult,TGFb.8.I,60,D,8,,53,E,7,TGFb_8_I_3
Adult,I,#200910-901,27-06-2017,Control,8,3,3,15,GSS2375_WellData_p9.txt,9,Control.8.Adult,Control.8.I,67,C,9,,33,A,5,Control_8_I_3
Adult,I,#200910-901,27-06-2017,TGFb,24,3,3,15,GSS2375_WellData_p9.txt,9,TGFb.24.Adult,TGFb.24.I,69,E,9,,7,G,1,TGFb_24_I_3
Adult,I,#200910-901,27-06-2017,Control,4,3,3,15,GSS2375_WellData_p9.txt,9,Control.4.Adult,Control.4.I,71,G,9,,65,A,9,Control_4_I_3
HDFn,C,#1206197,11-07-2017,Control,2,4,3,16,GSS2375_WellData_p10.txt,10,Control.2.HDFn,Control.2.C,2,B,1,,47,G,6,Control_2_C_4
HDFn,C,#1206197,11-07-2017,Control,48,4,3,16,GSS2375_WellData_p10.txt,10,Control.48.HDFn,Control.48.C,6,F,1,,53,E,7,Control_48_C_4
HDFn,C,#1206197,11-07-2017,TGFb,12,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.12.HDFn,TGFb.12.C,9,A,2,,40,H,5,TGFb_12_C_4
HDFn,C,#1206197,11-07-2017,Control,24,4,3,16,GSS2375_WellData_p10.txt,10,Control.24.HDFn,Control.24.C,11,C,2,,63,G,8,Control_24_C_4
HDFn,C,#1206197,11-07-2017,TGFb,96,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.96.HDFn,TGFb.96.C,12,D,2,,50,B,7,TGFb_96_C_4
HDFn,C,#1206197,11-07-2017,TGFb,3,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.3.HDFn,TGFb.3.C,15,G,2,,34,B,5,TGFb_3_C_4
HDFn,C,#1206197,11-07-2017,TGFb,72,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.72.HDFn,TGFb.72.C,18,B,3,,64,H,8,TGFb_72_C_4
HDFn,C,#1206197,11-07-2017,Control,0.5,4,3,16,GSS2375_WellData_p10.txt,10,Control.0.5.HDFn,Control.0.5.C,19,C,3,,51,C,7,Control_0.5_C_4
HDFn,C,#1206197,11-07-2017,Baseline,96,4,3,16,GSS2375_WellData_p10.txt,10,Baseline.96.HDFn,Baseline.96.C,32,H,4,,42,B,6,Baseline_96_C_4
HDFn,C,#1206197,11-07-2017,Control,1,4,3,16,GSS2375_WellData_p10.txt,10,Control.1.HDFn,Control.1.C,33,A,5,,71,G,9,Control_1_C_4
HDFn,C,#1206197,11-07-2017,Baseline,0,4,3,16,GSS2375_WellData_p10.txt,10,Baseline.0.HDFn,Baseline.0.C,37,E,5,,29,E,4,Baseline_0_C_4
HDFn,C,#1206197,11-07-2017,Control,12,4,3,16,GSS2375_WellData_p10.txt,10,Control.12.HDFn,Control.12.C,39,G,5,,32,H,4,Control_12_C_4
HDFn,C,#1206197,11-07-2017,TGFb,4,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.4.HDFn,TGFb.4.C,44,D,6,,6,F,1,TGFb_4_C_4
HDFn,C,#1206197,11-07-2017,Control,72,4,3,16,GSS2375_WellData_p10.txt,10,Control.72.HDFn,Control.72.C,49,A,7,,19,C,3,Control_72_C_4
HDFn,C,#1206197,11-07-2017,TGFb,0.5,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.0.5.HDFn,TGFb.0.5.C,50,B,7,,9,A,2,TGFb_0.5_C_4
HDFn,C,#1206197,11-07-2017,Control,8,4,3,16,GSS2375_WellData_p10.txt,10,Control.8.HDFn,Control.8.C,51,C,7,,21,E,3,Control_8_C_4
HDFn,C,#1206197,11-07-2017,Control,3,4,3,16,GSS2375_WellData_p10.txt,10,Control.3.HDFn,Control.3.C,52,D,7,,10,B,2,Control_3_C_4
HDFn,C,#1206197,11-07-2017,TGFb,48,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.48.HDFn,TGFb.48.C,56,H,7,,57,A,8,TGFb_48_C_4
HDFn,C,#1206197,11-07-2017,TGFb,8,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.8.HDFn,TGFb.8.C,58,B,8,,1,A,1,TGFb_8_C_4
HDFn,C,#1206197,11-07-2017,TGFb,1,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.1.HDFn,TGFb.1.C,64,H,8,,45,E,6,TGFb_1_C_4
HDFn,C,#1206197,11-07-2017,TGFb,24,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.24.HDFn,TGFb.24.C,66,B,9,,60,D,8,TGFb_24_C_4
HDFn,C,#1206197,11-07-2017,TGFb,2,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.2.HDFn,TGFb.2.C,68,D,9,,30,F,4,TGFb_2_C_4
HDFn,C,#1206197,11-07-2017,Control,4,4,3,16,GSS2375_WellData_p10.txt,10,Control.4.HDFn,Control.4.C,70,F,9,,41,A,6,Control_4_C_4
HDFn,C,#1206197,11-07-2017,Control,96,4,3,16,GSS2375_WellData_p10.txt,10,Control.96.HDFn,Control.96.C,72,H,9,,8,H,1,Control_96_C_4
SEN,F,#1206197,11-07-2017,TGFb,3,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.3.SEN,TGFb.3.F,3,C,1,,56,H,7,TGFb_3_F_4
SEN,F,#1206197,11-07-2017,Control,2,4,3,16,GSS2375_WellData_p10.txt,10,Control.2.SEN,Control.2.F,5,E,1,,3,C,1,Control_2_F_4
SEN,F,#1206197,11-07-2017,TGFb,4,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.4.SEN,TGFb.4.F,7,G,1,,49,A,7,TGFb_4_F_4
SEN,F,#1206197,11-07-2017,Control,12,4,3,16,GSS2375_WellData_p10.txt,10,Control.12.SEN,Control.12.F,10,B,2,,58,B,8,Control_12_F_4
SEN,F,#1206197,11-07-2017,TGFb,2,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.2.SEN,TGFb.2.F,13,E,2,,52,D,7,TGFb_2_F_4
SEN,F,#1206197,11-07-2017,TGFb,96,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.96.SEN,TGFb.96.F,14,F,2,,48,H,6,TGFb_96_F_4
SEN,F,#1206197,11-07-2017,TGFb,72,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.72.SEN,TGFb.72.F,21,E,3,,5,E,1,TGFb_72_F_4
SEN,F,#1206197,11-07-2017,Control,48,4,3,16,GSS2375_WellData_p10.txt,10,Control.48.SEN,Control.48.F,25,A,4,,66,B,9,Control_48_F_4
SEN,F,#1206197,11-07-2017,TGFb,0.5,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.0.5.SEN,TGFb.0.5.F,27,C,4,,62,F,8,TGFb_0.5_F_4
SEN,F,#1206197,11-07-2017,TGFb,1,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.1.SEN,TGFb.1.F,30,F,4,,18,B,3,TGFb_1_F_4
SEN,F,#1206197,11-07-2017,Control,96,4,3,16,GSS2375_WellData_p10.txt,10,Control.96.SEN,Control.96.F,34,B,5,,69,E,9,Control_96_F_4
SEN,F,#1206197,11-07-2017,Control,0.5,4,3,16,GSS2375_WellData_p10.txt,10,Control.0.5.SEN,Control.0.5.F,36,D,5,,13,E,2,Control_0.5_F_4
SEN,F,#1206197,11-07-2017,Control,3,4,3,16,GSS2375_WellData_p10.txt,10,Control.3.SEN,Control.3.F,41,A,6,,20,D,3,Control_3_F_4
SEN,F,#1206197,11-07-2017,Control,72,4,3,16,GSS2375_WellData_p10.txt,10,Control.72.SEN,Control.72.F,46,F,6,,61,E,8,Control_72_F_4
SEN,F,#1206197,11-07-2017,TGFb,48,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.48.SEN,TGFb.48.F,48,H,6,,54,F,7,TGFb_48_F_4
SEN,F,#1206197,11-07-2017,Control,4,4,3,16,GSS2375_WellData_p10.txt,10,Control.4.SEN,Control.4.F,54,F,7,,2,B,1,Control_4_F_4
SEN,F,#1206197,11-07-2017,Control,1,4,3,16,GSS2375_WellData_p10.txt,10,Control.1.SEN,Control.1.F,57,A,8,,36,D,5,Control_1_F_4
SEN,F,#1206197,11-07-2017,TGFb,8,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.8.SEN,TGFb.8.F,59,C,8,,38,F,5,TGFb_8_F_4
SEN,F,#1206197,11-07-2017,Baseline,96,4,3,16,GSS2375_WellData_p10.txt,10,Baseline.96.SEN,Baseline.96.F,61,E,8,,59,C,8,Baseline_96_F_4
SEN,F,#1206197,11-07-2017,TGFb,24,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.24.SEN,TGFb.24.F,63,G,8,,37,E,5,TGFb_24_F_4
SEN,F,#1206197,11-07-2017,Baseline,0,4,3,16,GSS2375_WellData_p10.txt,10,Baseline.0.SEN,Baseline.0.F,65,A,9,,24,H,3,Baseline_0_F_4
SEN,F,#1206197,11-07-2017,Control,24,4,3,16,GSS2375_WellData_p10.txt,10,Control.24.SEN,Control.24.F,67,C,9,,68,D,9,Control_24_F_4
SEN,F,#1206197,11-07-2017,TGFb,12,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.12.SEN,TGFb.12.F,69,E,9,,55,G,7,TGFb_12_F_4
SEN,F,#1206197,11-07-2017,Control,8,4,3,16,GSS2375_WellData_p10.txt,10,Control.8.SEN,Control.8.F,71,G,9,,26,B,4,Control_8_F_4
Adult,I,#200910-901,27-06-2017,TGFb,72,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.72.Adult,TGFb.72.I,1,A,1,,12,D,2,TGFb_72_I_4
Adult,I,#200910-901,27-06-2017,TGFb,48,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.48.Adult,TGFb.48.I,4,D,1,,16,H,2,TGFb_48_I_4
Adult,I,#200910-901,27-06-2017,TGFb,0.5,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.0.5.Adult,TGFb.0.5.I,8,H,1,,43,C,6,TGFb_0.5_I_4
Adult,I,#200910-901,27-06-2017,Control,3,4,3,16,GSS2375_WellData_p10.txt,10,Control.3.Adult,Control.3.I,16,H,2,,44,D,6,Control_3_I_4
Adult,I,#200910-901,27-06-2017,TGFb,8,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.8.Adult,TGFb.8.I,17,A,3,,15,G,2,TGFb_8_I_4
Adult,I,#200910-901,27-06-2017,Control,72,4,3,16,GSS2375_WellData_p10.txt,10,Control.72.Adult,Control.72.I,20,D,3,,67,C,9,Control_72_I_4
Adult,I,#200910-901,27-06-2017,TGFb,2,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.2.Adult,TGFb.2.I,22,F,3,,72,H,9,TGFb_2_I_4
Adult,I,#200910-901,27-06-2017,TGFb,4,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.4.Adult,TGFb.4.I,23,G,3,,70,F,9,TGFb_4_I_4
Adult,I,#200910-901,27-06-2017,TGFb,3,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.3.Adult,TGFb.3.I,24,H,3,,17,A,3,TGFb_3_I_4
Adult,I,#200910-901,27-06-2017,Control,12,4,3,16,GSS2375_WellData_p10.txt,10,Control.12.Adult,Control.12.I,26,B,4,,33,A,5,Control_12_I_4
Adult,I,#200910-901,27-06-2017,TGFb,24,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.24.Adult,TGFb.24.I,28,D,4,,28,D,4,TGFb_24_I_4
Adult,I,#200910-901,27-06-2017,Control,0.5,4,3,16,GSS2375_WellData_p10.txt,10,Control.0.5.Adult,Control.0.5.I,29,E,4,,31,G,4,Control_0.5_I_4
Adult,I,#200910-901,27-06-2017,Baseline,0,4,3,16,GSS2375_WellData_p10.txt,10,Baseline.0.Adult,Baseline.0.I,31,G,4,,35,C,5,Baseline_0_I_4
Adult,I,#200910-901,27-06-2017,Control,24,4,3,16,GSS2375_WellData_p10.txt,10,Control.24.Adult,Control.24.I,35,C,5,,46,F,6,Control_24_I_4
Adult,I,#200910-901,27-06-2017,Control,1,4,3,16,GSS2375_WellData_p10.txt,10,Control.1.Adult,Control.1.I,38,F,5,,23,G,3,Control_1_I_4
Adult,I,#200910-901,27-06-2017,TGFb,12,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.12.Adult,TGFb.12.I,40,H,5,,39,G,5,TGFb_12_I_4
Adult,I,#200910-901,27-06-2017,Control,4,4,3,16,GSS2375_WellData_p10.txt,10,Control.4.Adult,Control.4.I,42,B,6,,27,C,4,Control_4_I_4
Adult,I,#200910-901,27-06-2017,TGFb,1,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.1.Adult,TGFb.1.I,43,C,6,,4,D,1,TGFb_1_I_4
Adult,I,#200910-901,27-06-2017,Baseline,96,4,3,16,GSS2375_WellData_p10.txt,10,Baseline.96.Adult,Baseline.96.I,45,E,6,,11,C,2,Baseline_96_I_4
Adult,I,#200910-901,27-06-2017,Control,96,4,3,16,GSS2375_WellData_p10.txt,10,Control.96.Adult,Control.96.I,47,G,6,,25,A,4,Control_96_I_4
Adult,I,#200910-901,27-06-2017,TGFb,96,4,3,16,GSS2375_WellData_p10.txt,10,TGFb.96.Adult,TGFb.96.I,53,E,7,,65,A,9,TGFb_96_I_4
Adult,I,#200910-901,27-06-2017,Control,2,4,3,16,GSS2375_WellData_p10.txt,10,Control.2.Adult,Control.2.I,55,G,7,,7,G,1,Control_2_I_4
Adult,I,#200910-901,27-06-2017,Control,8,4,3,16,GSS2375_WellData_p10.txt,10,Control.8.Adult,Control.8.I,60,D,8,,14,F,2,Control_8_I_4
Adult,I,#200910-901,27-06-2017,Control,48,4,3,16,GSS2375_WellData_p10.txt,10,Control.48.Adult,Control.48.I,62,F,8,,22,F,3,Control_48_I_4
HDFn,B,#1366356,20-06-2017,Control,0.5,4,2,10,GSS2375_WellData_p11.txt,11,Control.0.5.HDFn,Control.0.5.B,1,A,1,,44,D,6,Control_0.5_B_4
HDFn,B,#1366356,20-06-2017,Control,3,4,2,10,GSS2375_WellData_p11.txt,11,Control.3.HDFn,Control.3.B,4,D,1,,14,F,2,Control_3_B_4
HDFn,B,#1366356,20-06-2017,TGFb,1,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.1.HDFn,TGFb.1.B,5,E,1,,23,G,3,TGFb_1_B_4
HDFn,B,#1366356,20-06-2017,TGFb,24,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.24.HDFn,TGFb.24.B,7,G,1,,34,B,5,TGFb_24_B_4
HDFn,B,#1366356,20-06-2017,TGFb,96,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.96.HDFn,TGFb.96.B,10,B,2,,36,D,5,TGFb_96_B_4
HDFn,B,#1366356,20-06-2017,Baseline,0,4,2,10,GSS2375_WellData_p11.txt,11,Baseline.0.HDFn,Baseline.0.B,12,D,2,,28,D,4,Baseline_0_B_4
HDFn,B,#1366356,20-06-2017,Control,12,4,2,10,GSS2375_WellData_p11.txt,11,Control.12.HDFn,Control.12.B,15,G,2,,49,A,7,Control_12_B_4
HDFn,B,#1366356,20-06-2017,Control,1,4,2,10,GSS2375_WellData_p11.txt,11,Control.1.HDFn,Control.1.B,18,B,3,,20,D,3,Control_1_B_4
HDFn,B,#1366356,20-06-2017,TGFb,3,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.3.HDFn,TGFb.3.B,22,F,3,,60,D,8,TGFb_3_B_4
HDFn,B,#1366356,20-06-2017,TGFb,2,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.2.HDFn,TGFb.2.B,23,G,3,,15,G,2,TGFb_2_B_4
HDFn,B,#1366356,20-06-2017,TGFb,4,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.4.HDFn,TGFb.4.B,24,H,3,,18,B,3,TGFb_4_B_4
HDFn,B,#1366356,20-06-2017,Control,96,4,2,10,GSS2375_WellData_p11.txt,11,Control.96.HDFn,Control.96.B,25,A,4,,52,D,7,Control_96_B_4
HDFn,B,#1366356,20-06-2017,TGFb,8,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.8.HDFn,TGFb.8.B,29,E,4,,31,G,4,TGFb_8_B_4
HDFn,B,#1366356,20-06-2017,Control,24,4,2,10,GSS2375_WellData_p11.txt,11,Control.24.HDFn,Control.24.B,30,F,4,,50,B,7,Control_24_B_4
HDFn,B,#1366356,20-06-2017,Control,48,4,2,10,GSS2375_WellData_p11.txt,11,Control.48.HDFn,Control.48.B,31,G,4,,41,A,6,Control_48_B_4
HDFn,B,#1366356,20-06-2017,Control,72,4,2,10,GSS2375_WellData_p11.txt,11,Control.72.HDFn,Control.72.B,33,A,5,,5,E,1,Control_72_B_4
HDFn,B,#1366356,20-06-2017,Control,4,4,2,10,GSS2375_WellData_p11.txt,11,Control.4.HDFn,Control.4.B,35,C,5,,6,F,1,Control_4_B_4
HDFn,B,#1366356,20-06-2017,Control,2,4,2,10,GSS2375_WellData_p11.txt,11,Control.2.HDFn,Control.2.B,37,E,5,,47,G,6,Control_2_B_4
HDFn,B,#1366356,20-06-2017,Control,8,4,2,10,GSS2375_WellData_p11.txt,11,Control.8.HDFn,Control.8.B,40,H,5,,62,F,8,Control_8_B_4
HDFn,B,#1366356,20-06-2017,Baseline,96,4,2,10,GSS2375_WellData_p11.txt,11,Baseline.96.HDFn,Baseline.96.B,52,D,7,,37,E,5,Baseline_96_B_4
HDFn,B,#1366356,20-06-2017,TGFb,0.5,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.0.5.HDFn,TGFb.0.5.B,53,E,7,,46,F,6,TGFb_0.5_B_4
HDFn,B,#1366356,20-06-2017,TGFb,12,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.12.HDFn,TGFb.12.B,56,H,7,,16,H,2,TGFb_12_B_4
HDFn,B,#1366356,20-06-2017,TGFb,72,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.72.HDFn,TGFb.72.B,62,F,8,,54,F,7,TGFb_72_B_4
HDFn,B,#1366356,20-06-2017,TGFb,48,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.48.HDFn,TGFb.48.B,70,F,9,,39,G,5,TGFb_48_B_4
SEN,E,#1366356,04-07-2017,Control,12,4,2,10,GSS2375_WellData_p11.txt,11,Control.12.SEN,Control.12.E,3,C,1,,17,A,3,Control_12_E_4
SEN,E,#1366356,04-07-2017,Control,2,4,2,10,GSS2375_WellData_p11.txt,11,Control.2.SEN,Control.2.E,8,H,1,,32,H,4,Control_2_E_4
SEN,E,#1366356,04-07-2017,Control,0.5,4,2,10,GSS2375_WellData_p11.txt,11,Control.0.5.SEN,Control.0.5.E,9,A,2,,24,H,3,Control_0.5_E_4
SEN,E,#1366356,04-07-2017,TGFb,1,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.1.SEN,TGFb.1.E,11,C,2,,68,D,9,TGFb_1_E_4
SEN,E,#1366356,04-07-2017,Baseline,96,4,2,10,GSS2375_WellData_p11.txt,11,Baseline.96.SEN,Baseline.96.E,13,E,2,,11,C,2,Baseline_96_E_4
SEN,E,#1366356,04-07-2017,TGFb,48,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.48.SEN,TGFb.48.E,14,F,2,,21,E,3,TGFb_48_E_4
SEN,E,#1366356,04-07-2017,Control,4,4,2,10,GSS2375_WellData_p11.txt,11,Control.4.SEN,Control.4.E,20,D,3,,33,A,5,Control_4_E_4
SEN,E,#1366356,04-07-2017,Control,96,4,2,10,GSS2375_WellData_p11.txt,11,Control.96.SEN,Control.96.E,26,B,4,,38,F,5,Control_96_E_4
SEN,E,#1366356,04-07-2017,TGFb,96,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.96.SEN,TGFb.96.E,27,C,4,,40,H,5,TGFb_96_E_4
SEN,E,#1366356,04-07-2017,Control,8,4,2,10,GSS2375_WellData_p11.txt,11,Control.8.SEN,Control.8.E,32,H,4,,65,A,9,Control_8_E_4
SEN,E,#1366356,04-07-2017,Baseline,0,4,2,10,GSS2375_WellData_p11.txt,11,Baseline.0.SEN,Baseline.0.E,38,F,5,,71,G,9,Baseline_0_E_4
SEN,E,#1366356,04-07-2017,TGFb,4,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.4.SEN,TGFb.4.E,39,G,5,,1,A,1,TGFb_4_E_4
SEN,E,#1366356,04-07-2017,TGFb,24,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.24.SEN,TGFb.24.E,43,C,6,,4,D,1,TGFb_24_E_4
SEN,E,#1366356,04-07-2017,Control,24,4,2,10,GSS2375_WellData_p11.txt,11,Control.24.SEN,Control.24.E,45,E,6,,51,C,7,Control_24_E_4
SEN,E,#1366356,04-07-2017,TGFb,2,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.2.SEN,TGFb.2.E,46,F,6,,57,A,8,TGFb_2_E_4
SEN,E,#1366356,04-07-2017,TGFb,3,4,2,10,GSS2375_WellData_p11.txt,11,TGFb.3.SEN,TGFb.3.E,50,B,7,,69,E,9,TGFb_3_E_4
